"","ACK_ID","PLAN_YEAR_BEGIN_DATE","PLAN_YEAR_END_DATE","PLAN_NAME","PLAN_EFFECTIVE_DATE","PLAN_TYPE","SPONSOR_NAME","SPONSOR_STATE","SPONSOR_EIN","BUSINESS_CODE","TOTAL_ACCBAL_PARTCP_BOY","TOTAL_ACCBAL_PARTCP_EOY","TOTAL_CONTRIB_PARTCP_BOY","TOTAL_CONTRIB_PARTCP_EOY","TOTAL_CONTRIB_EMPLR_BOY","TOTAL_CONTRIB_EMPLR_EOY","TOTAL_LOANS_BOY","TOTAL_LOANS_EOY","TOTAL_ASSETS_BOY","TOTAL_ASSETS_EOY","INDUSTRY_TITLE"
"24811","20250415101334NAL0003169649001","2023-01-01","2023-12-31","TRANSAXLE MANUFACTURING OF AMERICA RETIREMENT PLAN","2003-01-01","2E2F2G2J2K2S2T3D","TRANSAXLE MANUFACTURING OF AMERICA, INC.","SC",364450957,423100,310,224,7703,5571,3607,1188,323164,421029,7634297,9151509,"Motor vehicle and motor vehicle parts and supplies merchant wholesalers"
"24812","20250501120857NAL0002017011001","2023-01-01","2023-12-31","TEN-8 FIRE & SAFETY, LLC 401(K) PLAN","2003-01-01","2A2E2F2G2J2K2S2T3D","TEN-8 FIRE & SAFETY, LLC","FL",592812764,812990,162,174,0,0,687376,758728,46850,134105,10692427,13588614,"All other personal services"
"24813","20250501135001NAL0004913120001","2023-01-01","2023-12-31","PWLC II INC 401(K) PROFIT SHARING PLAN & TRUST","2021-01-01","2E2F2G2J2K2S2T3D","PWLC II INC","CA",510532726,812990,167,116,0,0,0,0,0,0,80556,166623,"All other personal services"
"24814","20250502050622NAL0004231393001","2023-01-01","2023-12-31","ANGELOS RECYCLED MATERIALS 401(K) PLAN","2022-01-01","2E2F2G2J2K2S2T3D","ANGELOS RECYCLED MATERIALS","FL",593448428,562000,116,104,5112,5910,3826,4163,11609,33938,448220,993529,"Waste management and remediation services"
"24815","20250507152516NAL0007110403001","2023-01-01","2023-12-31","INSTRUCTURE, INC. 401(K) PLAN","2012-01-01","2E2F2G2J2K2S2T3D","INSTRUCTURE, INC.","UT",263505687,611000,0,2008,292334,315889,64449,35448,230332,351949,49594025,65430495,"Educational services"
"24816","20250317155818NAL0003284240001","2023-01-01","2023-12-31","OZARK TRUCKING, INC. 401(K) PLAN & TRUST","1990-01-01","2F2G2J2K2T3D2E","OZARK TRUCKING INC.","CA",930999634,484110,124,123,0,0,0,0,262939,255555,16015589,17787705,"General freight trucking, local"
"24817","20250508192300NAL0012446385001","2023-01-01","2023-12-31","SHAKLEE 401(K) RETIREMENT SAVINGS PLAN","2004-07-01","2E2F2G2J2K2S2T3D","SHAKLEE CORPORATION","CA",943389365,311900,335,329,0,0,0,0,364459,548270,53899259,62880893,"Other food manufacturing"
"24818","20250514151611NAL0029970752001","2023-01-01","2023-12-31","SUNLIGHTEN, INC. 401(K) PROFIT SHARING PLAN","2005-01-01","2A2E2F2G2J2K2S2T3D","SUNLIGHTEN, INC.","KS",770582440,442299,213,234,198,0,123852,131154,63923,61512,5532414,6245058,"All other home furnishings stores"
"24819","20250515124649NAL0014775043001","2023-01-01","2023-12-31","ASAHI INTECC USA, INC. 401(K) RETIREMENT PLAN","2006-03-01","2E2F2G2J2K2T3D","ASAHI INTECC USA, INC.","CA",510514692,339110,135,197,51263,83967,20675,35907,86484,205384,11741488,19344274,"Medical equipment and supplies manufacturing"
"24820","20250129172859NAL0015562977001","2023-01-01","2023-12-31","SHOUP MANUFACTURING CO., INC. 401(K) RETIREMENT PROFIT SHARING PLAN","1995-01-01","2E2F2G2J2K2T3D2S","SHOUP MANUFACTURING CO","IL",362936024,333100,231,131,0,111,0,10585,729,29707,13262193,16086196,"Agriculture, construction, and mining machinery manufacturing"
"24821","20250319114653NAL0003508307001","2023-01-01","2023-12-31","NISSIN FOODS (U.S.A.) CO., INC. RETIREMENT AND SAVINGS PLAN & TRUST","1978-03-31","2E2F2G2J2K2S2T3D","NISSIN FOODS (U.S.A.) COMPANY, INC.","CA",952655682,311900,666,825,0,0,0,0,849745,809093,24825113,31098401,"Other food manufacturing"
"24822","20250421064710NAL0001425987001","2023-01-01","2023-12-31","AG-PRO COMPANIES 401(K) PLAN","1997-01-15","2E2J2K2F2G3D3H","AG-PRO, LLC","GA",800879222,453990,911,915,0,0,82345,110298,7987,8165,36545329,40686868,"All other miscellaneous store retailers"
"24823","20250421094154NAL0002862753001","2023-01-01","2023-12-31","IMS LOGISTICS 401(K) EMPLOYEE RETIREMENT PLAN","2012-04-01","2E2J2K2G2T3D","IMS LOGISTICS, LLC","MS",462508273,336300,104,93,0,1287,0,412,13331,12851,730597,689045,"Motor vehicle parts manufacturing"
"24824","20250214142426NAL0013024563001","2023-01-01","2023-12-31","KIMMINS 401K SAVINGS PLAN","1986-01-01","2E2G2J2K3D3H2T","KIMMINS CONTRACTING CORP.","FL",160810270,551112,114,114,0,0,0,0,194295,250644,8116522,10154290,"Offices of other holding companies"
"24825","20250220100702NAL0004128403001","2023-01-01","2023-12-31","PEDIATRIC HOME HEALTHCARE, LLC 401(K) PLAN","2019-10-01","3H2E2F2G2J2K2S2T3B3D","PEDIATRIC HOME HEALTHCARE, LLC","TX",272953708,111100,328,250,0,0,0,0,81972,93171,2018670,2751288,"Oilseed and grain farming"
"24826","20250401155407NAL0013736418001","2023-01-01","2023-12-31","ROSS INNOVATIVE EMPLOYMENT SOLUTIONS 401(K) PLAN","2019-02-01","2F2G2J2K2S2T2A2E3H3D","ROSS INNOVATIVE EMPLOYMENT SOLUTIONS","MI",474926893,561300,617,2794,0,38572,0,29069,322566,556657,9262446,21888952,"Employment services"
"24827","20250415101537NAL0003171905001","2023-01-01","2023-12-31","ADB COMPANIES, LLC RETIREMENT SAVINGS PLAN","2002-07-01","2E2F2G2J2K2S2T3D3H","ADB COMPANIES, LLC","MO",431710461,238900,1345,1352,55436,70743,36260,62102,992737,1070333,27950974,34980071,"Other specialty trade contractors"
"24828","20250428121552NAL0012234193001","2023-01-01","2023-12-31","CIVICACTIONS, INC. 401(K) PLAN","2015-10-01","2E2F2G2J2K2T3D","CIVICACTIONS, INC.","CA",271709598,813000,179,193,33917,0,44732,15348,117089,125861,6512130,9200008,"Religious, grantmaking, civic, professional, and similar organizations"
"24829","20250428101709NAL0026912946001","2023-01-01","2023-12-31","WELLMAN PLASTICS RECYCLING, LLC 401(K) PLAN","2009-05-02","2F2J2K2T3B3H2E2G2S3D","WELLMAN PLASTICS RECYCLING, LLC","SC",263552985,325200,287,289,0,0,0,0,0,0,4063684,4899882,"Resin, synthetic rubber, and artificial and synthetic fibers and filaments manufacturing"
"24830","20250501150911NAL0007118898001","2023-01-01","2023-12-31","USC PROFIT SHARING/401(K) RETIREMENT PLAN","1984-01-01","2A2E2F2G2J2S3B3D","USC CONSULTING GROUP LP","FL",231953580,541600,134,108,0,10135,209759,95920,113185,137692,16168143,16960660,"Management, scientific, and technical consulting services"
"24831","20250501150945NAL0005077664001","2023-01-01","2023-12-31","PEDIATRIC ASSOCIATES EMPLOYEE SAVINGS & RETIREMENT PLAN","2007-01-01","2E2F2G2J2K2T3D","PEDIATRIC ASSOCIATES HOLDING COMPANY","FL",204729025,624410,2788,3255,1673,770,0,120,2061175,2608727,77600680,110395632,"Child care services"
"24832","20250512163632NAL0025375408001","2023-01-01","2023-12-31","PIN OF GA 401(K) PLAN","1998-01-01","2E2F2G2J2K2S2T3D3H","PIN OF GA, LLC DBA PHOENIX SYSTEMS","GA",463419037,236110,101,108,11875,11875,1200,1200,41409,57606,2487404,3165910,"Residential building construction"
"24833","20250129194939NAL0016559873001","2023-01-01","2023-12-31","BROWN & CROUPPEN, P.C. 401K RETIREMENT PLAN","1997-01-01","2A2E2F2G2J2K2T3D","BROWN & CROUPPEN, P.C.","MO",431096937,541110,266,253,36928,52582,30068,56242,222894,193463,15394777,19511606,"Offices of lawyers"
"24834","20250409100346NAL0010832371001","2023-01-01","2023-12-31","TMVC 401(K) RETIREMENT PLAN","2020-08-16","2F2G2J2K2T3D2E","TRANSIT MANAGEMENT OF VOLUSIA COUNTY, INC","FL",851265279,485110,247,248,23140,22,50366,6170,63450,96888,5192568,6502040,"Urban transit systems"
"24835","20250422084308NAL0008779186001","2023-01-01","2023-12-31","SUGAR CANE GROWERS COOPERATIVE OF FLORIDA 401(K) PLAN","1990-10-01","2E2F2G2J2K2T3D2A","SUGAR CANE GROWERS COOPERATIVE OF FLORIDA","FL",590936222,111900,648,565,0,0,8258,0,0,736660,33594086,37742473,"Other crop farming"
"24836","20250220180538NAL0004345027001","2023-01-01","2023-12-31","OPTIONS FOR LEARNING 403(B) PLAN","2022-03-01","2G2F3D2J2K2E2S2T","OPTIONS FOR LEARNING","CA",953602641,813000,953,1022,0,0,0,0,0,0,7761401,12867354,"Religious, grantmaking, civic, professional, and similar organizations"
"24837","20250408220343NAL0021152097001","2023-01-01","2023-12-31","NORTH AMERICAN CLIENT SERVICES, INC. 401(K) PLAN","1997-01-01","2E2F2G2J2K2T3B3D3H","NORTH AMERICAN CLIENT SERVICES, INC.","CA",880252963,623000,1270,1099,0,0,0,0,856413,197344,38988466,28543808,"Nursing and residential care facilities"
"24838","20250428091051NAL0011908545001","2023-01-01","2023-12-31","NAVITAS USA HOLDINGS, LLC RETIREMENT SAVINGS PLAN","2010-05-01","2A2E2F2G2J2T3D","NAVITAS USA HOLDINGS, LLC","MA",980636884,611000,643,596,8696,5618,16639,15445,94114,72822,7869836,8553347,"Educational services"
"24839","20250501151618NAL0002120867001","2023-01-01","2023-12-31","PEDIATRIC ASSOCIATES, LLC RETIREMENT SAVINGS PLAN","2022-01-01","2J2K2T3D3H","PEDIATRIC ASSOCIATES HOLDING COMPANY","FL",204729025,624410,213,285,0,3202,0,1212,183129,169784,4697272,6467596,"Child care services"
"24840","20250501151659NAL0003307921001","2023-01-01","2023-12-31","RAVEN TRANSPORT 401(K) RETIREMENT PLAN","1999-01-01","2A2E2F2G2J2K2S2T3D3H","RAVEN TRANSPORT HOLDING, INC.","FL",593545114,484120,181,159,0,0,0,0,46152,52448,4489850,4542341,"General freight trucking, long-distance"
"24841","20250501151919NAL0004826672001","2023-01-01","2023-12-31","SMX 401(K) PLAN","1997-01-01","2E2F2G2J2T3D3H","SMARTRONIX, LLC","MD",521922012,541511,1573,1627,333228,0,521058,581971,1183106,1196384,106738445,130585494,"Custom computer programming services"
"24842","20250501075516NAL0002952561001","2023-01-01","2023-12-31","WATSON CLINIC LLP PROFIT SHARING PLAN","1963-02-01","2A2E2F2G2J2K2R2S2T3B","WATSON CLINIC LLP","FL",590704934,621111,2519,2597,0,0,351507,401345,2936048,2847507,242095857,282522839,"Offices of physicians (except mental health specialists)"
"24843","20250502074550NAL0002711027001","2023-01-01","2023-12-31","HHI RETIREMENT SAVINGS PLAN","1991-01-01","2F2G2L2M2T3D","HEGIRA HEALTH, INC.","MI",382172765,621420,400,402,52803,28028,559334,797417,89837,110682,15713382,17633950,"Outpatient mental health and substance abuse centers"
"24844","20250507130336NAL0007858291001","2023-01-01","2023-12-31","SUN, INC. 401(K) PLAN","1988-07-01","2E2F2G2J2K2T3D3H","SUN, INC","SC",570937273,323100,132,133,2299,4232,2553,1354,80140,139151,2856451,3471252,"Printing and related support activities"
"24845","20250509113608NAL0013250081001","2023-01-01","2023-12-31","CORPORATE IMMIGRATION PARTNERS 401(K) PLAN","1999-01-01","2A2E2F2G2J2K2S2T","CORPORATE IMMIGRATION PARTNERS, LLP","IL",850734928,541110,182,122,93177,0,36815,0,7640,5057,7096003,3540174,"Offices of lawyers"
"24846","20250610103424NAL0014881681001","2023-01-01","2023-12-31","403(B) THRIFT PLAN FOR HOUSTON SPCA","2000-02-01","2G3D2J2K2T","HOUSTON SPCA","TX",741287171,813000,154,171,0,0,0,0,12370,4226,3100053,4084215,"Religious, grantmaking, civic, professional, and similar organizations"
"24847","20250211150545NAL0038403010001","2023-01-01","2023-12-31","MULTI-SOUTH MANAGEMENT SERVICES, LLC 401(K) PLAN","1998-05-01","2E2F2G2J2T3D","MULTI-SOUTH MANAGEMENT SERVICES LLC","TN",621872616,541600,92,88,65627,0,35601,0,86293,108967,1602070,1832860,"Management, scientific, and technical consulting services"
"24848","20250211152809NAL0019867153001","2023-01-01","2023-12-31","ENDEAVOR SCHOOLS, LLC 401(K) PROFIT SHARING PLAN AND TRUST","2015-01-01","2E2F2G2J2K2T3D","ENDEAVOR SCHOOLS, LLC","FL",465318767,812990,928,785,12464,28966,168165,0,62082,65243,8320098,8829719,"All other personal services"
"24849","20250211153559NAL0010097987001","2023-01-01","2023-12-31","REI HOLDING COMPANY FORMERLY RESIDENTIAL ELEVATORS, INC. 401(K) PLAN","2003-01-01","2A2E2F2G2J2K2T3D3H","REI HOLDING COMPANY","FL",454174234,339900,147,154,4304,4885,17831,2710,298389,360090,7697168,9239272,"Other miscellaneous manufacturing"
"24850","20250213150558NAL0022898129001","2023-01-01","2023-12-31","TAURUS INDUSTRIAL GROUP 401(K) SAVINGS PLAN","2018-01-01","2E2F2G2J2K2T3B3D3H","TAURUS INDUSTRIAL GROUP, LLC","TX",822422134,236200,652,753,0,0,0,0,747020,1097215,43420024,56152857,"Nonresidential building construction"
"24851","20250203134820NAL0006755153001","2023-01-01","2023-12-31","LOTT OIL COMPANY, INC. 401K PLAN","1993-07-01","2E2G2J2K3D3H","LOTT OIL COMPANY, INC.","LA",720877791,424700,138,146,9862,13331,4796,6519,197371,168978,4682327,5974812,"Petroleum and petroleum products merchant wholesalers"
"24852","20250403124558NAL0005798835001","2023-01-01","2023-12-31","DCI FAMILY OF COMPANIES 401(K) PLAN","2001-10-01","2S2E3D2G2J2K2F2T3H","DCI GROUP AZ, LLC","DC",263684630,541990,207,186,25021,21943,45218,53895,221523,188285,25532258,31500937,"All other professional, scientific, and technical services"
"24853","20250711121556NAL0009570320001","2023-01-01","2023-12-31","YOUTH FOR TOMORROW 401(K) PLAN","2006-01-01","2E2F2G2J2K2T3D2A","YOUTH FOR TOMORROW-NEW LIFE CENTER, INC.","VA",521342268,623000,275,298,115,575,115,680,151171,190539,9047648,12099370,"Nursing and residential care facilities"
"24854","20250210123112NAL0017565361001","2023-01-01","2023-12-31","POLESTAR AUTOMOTIVE USA INC.","2023-01-01","2F2G2J2K2S2T3D2E","POLESTAR AUTOMOTIVE USA INC.","NJ",825420108,423100,0,120,0,0,0,0,0,51168,0,8474721,"Motor vehicle and motor vehicle parts and supplies merchant wholesalers"
"24855","20250320102259NAL0003412723001","2023-01-01","2023-12-31","HOLTEC SECURITY INTERNATIONAL 401(K) PLAN","2021-06-01","2E2F2G2J2S2T3D","HOLTEC SECURITY INTERNATIONAL, LLC","NJ",862515068,561600,370,357,205526,97707,306126,128666,685590,1313406,13175449,24096406,"Investigation and security services"
"24856","20250213151748NAL0011916899001","2023-01-01","2023-12-31","IVISION SCALE, LLC 401(K) PROFIT SHARING PLAN & TRUST","2005-01-01","2E2F2G2J2K2S2T3D","IVISION SCALE, LLC","GA",200732041,541990,215,290,63604,79694,30866,36075,60739,222511,17175775,25812683,"All other professional, scientific, and technical services"
"24857","20250403104302NAL0006308643001","2023-01-01","2023-12-31","RDS ENTERPRISES LLC DBA PORSCHE OF THE MAIN LINE 401(K) PLAN","2007-04-30","2E2F2G2J2K2T3D3H","RDS ENTERPRISES LLC DBA PORSCHE OF THE MAIN LINE","PA",260534251,441110,119,135,1290,1926,316,420,164460,188307,6747569,8882256,"New car dealers"
"24858","20250204151336NAL0008674577001","2023-01-01","2023-12-31","JOHNNY WAS 401(K) PLAN","2017-11-01","2F2G2J2K2S2T3D","JOHNNY WAS, LLC","GA",474882867,448120,436,415,0,0,0,0,73088,10768,4431714,4542337,"Women's clothing stores"
"24859","20250204152029NAL0004024819001","2023-01-01","2023-12-31","F.H. FURR PLUMBING, HEATING & AIR CONDITIONING, INC. 401(K) PLAN","2013-01-01","2E2F2G2J2K2S2T3D","F.H. FURR PLUMBING, HEATING & AIR CONDITIONING, INC.","VA",541457942,238220,373,432,0,39009,0,124507,299128,244179,7916740,8901330,"Plumbing and hvac contractors"
"24860","20250414210809NAL0004731922001","2023-01-01","2023-12-31","CARROLL DISTRIBUTING COMPANY EMPLOYEE BENEFIT PLAN","1988-01-01","2E2F2G2J2K3D","CARROLL DISTRIBUTING COMPANY","FL",591026900,424800,105,109,1623,0,6656,5705,165041,266313,11426924,11824426,"Beer, wine, and distilled alcoholic beverage merchant wholesalers"
"24861","20250210125725NAL0009111027001","2023-01-01","2023-12-31","THE POCA VALLEY BANK KSOP","1992-01-01","2E2H2J2K2O2T3I","THE POCA VALLEY BANKSHARES, INC.","WV",550727130,522110,120,138,0,20081,358411,390667,197661,174247,11183359,13492577,"Commercial banking"
"24862","20250210131145NAL0018173937001","2023-01-01","2023-12-31","TUOLUMNE ME-WUK TRIBAL COUNCIL RETIREMENT 401(K) PLAN","2001-09-01","2E2F2G2J2K2T3D3H","TUOLUMNE BAND OF ME-WUK INDIANS","CA",770121021,713200,674,654,0,0,0,0,673329,738358,21687756,26326789,"Gambling industries"
"24863","20250312203222NAL0031402784001","2023-01-01","2023-12-31","HCI SYSTEMS, INC. 401(K) PROFIT SHARING PLAN","2011-01-01","2A2E2J2K2F2G3D2T","HCI SYSTEMS, INC.","CA",261656639,238900,412,412,0,35276,69959,214161,287773,327145,11115932,15297772,"Other specialty trade contractors"
"24864","20250623135455NAL0003762947001","2023-01-01","2023-12-31","SOLMAX GEOSYNTHETICS, LLC 401(K) PLAN","1986-11-01","2E2F2G2J2K2S2T3D","SOLMAX GEOSYNTHETICS, LLC.","TX",760101539,326100,212,246,0,0,0,0,410322,346204,17108756,20614651,"Plastics product manufacturing"
"24865","20250710152230NAL0008815792001","2023-01-01","2023-12-31","JOHNSON C. SMITH UNIVERSITY DEFINED CONTRIBUTION RETIREMENT PLAN","1956-07-01","2G2L2M2K2T","JOHNSON C SMITH UNIVERSITY","NC",250983069,611000,591,590,55315,69756,34441,38439,25427,36682,34979545,37768879,"Educational services"
"24866","20250410134735NAL0035584192001","2023-01-01","2023-12-31","BEKAERT CORPORATION 401(K) PROFIT SHARING PLAN","1988-03-01","2E2J2G2K2F2T3D","BEKAERT CORPORATION","GA",621340165,331200,1758,1698,0,22809,1868378,1926634,2382636,2657405,159148742,182539556,"Steel product manufacturing from purchased steel"
"24867","20250410055328NAL0021338161001","2023-01-01","2023-12-31","HAWAII PACIFIC FOUNDATION 401(K) PLAN","2017-01-01","2E2F2G2J2K2T3D3H","HAWAII PACIFIC FOUNDATION","VA",272497099,541513,837,649,192298,0,88775,0,402784,26841,19792963,21277133,"Computer facilities management services"
"24868","20250411105859NAL0023194689001","2023-01-01","2023-12-31","GENERAL ASPHALT CO, INC. 401(K) PROFIT SHARING PLAN","2018-01-01","2A2E2F2G2J2K3D","GENERAL ASPHALT CO, INC.","FL",591115297,324120,160,154,8880,36411,184231,179611,185705,218226,3042163,3790346,"Asphalt paving, roofing, and saturated materials manufacturing"
"24869","20250203141742NAL0003674435001","2023-01-01","2023-12-31","TPC GROUP RETIREMENT SAVINGS PLAN","1985-06-01","2E2F2G2J2K2S2T3D","TPC GROUP LLC","TX",741778313,324110,671,653,0,0,3615210,3022009,2036682,2354905,116950628,139820469,"Petroleum refineries"
"24870","20250203142715NAL0011609760001","2023-01-01","2023-12-31","ADAMS AND REESE LLP 401(K) PROFIT SHARING PLAN AND TRUST","1982-02-01","2E2F2G2J2K2R2T3B3D3H","ADAMS AND REESE LLP","LA",720424362,541110,575,546,612881,898722,3558691,4265842,1046207,1141913,212869794,231502408,"Offices of lawyers"
"24871","20250203142936NAL0003245267001","2023-01-01","2023-12-31","THERAPEUTIC ALTERNATIVES INC. 401K PLAN","2007-01-01","2E2F2G2J2K2T3D3H","THERAPEUTIC ALTERNATIVES INC.","NC",561960076,621340,311,330,9425,0,2554,0,0,0,1720977,2082507,"Offices of physical, occupational and speech therapists, and audiologists"
"24872","20250203143104NAL0003245379001","2023-01-01","2023-12-31","BROWNSTONE GROUP, INC. 401K PLAN","2001-03-01","2E2F2J2K2T3D","THE BROWNSTONE GROUP, INC.","TX",760667202,551112,158,209,0,95326,369986,498085,0,0,5656590,7107031,"Offices of other holding companies"
"24873","20250414102617NAL0000710195001","2023-01-01","2023-12-31","SAINT FRANCIS HEALTHCARE SYSTEM TAX DEFERRED ANNUITY PLAN","1989-07-01","2F2H2K2L","SAINT FRANCIS HEALTHCARE SYSTEM","MO",430662499,622000,0,3669,0,524163,13269573,15592111,935090,1162386,188594229,218592407,"Hospitals"
"24874","20250605071945NAL0008344547001","2023-01-01","2023-12-31","DM GARY HOLDING COMPANY 401(K) PLAN","1985-04-01","2E2F2G2J2T3D3H","DM GARY HOLDING COMPANY","KS",824590381,237990,110,153,1577,74949,0,64160,26703,65404,4715909,6895155,"Other heavy and civil engineering construction"
"24875","20250710153507NAL0005673569001","2023-01-01","2023-12-31","SPRINGBOARD COLLABORATIVE 403(B) PLAN","2014-01-01","2G2F3D2J2K2E2S2T","SPRINGBOARD COLLABORATIVE","PA",453719806,611000,165,172,0,0,0,0,25610,70977,3442823,5662407,"Educational services"
"24876","20250211173245NAL0010211587001","2023-01-01","2023-12-31","FORT MCDOWELL YAVAPAI NATION RETIREMENT PLAN","1998-10-01","2S2E2F2G2J2K2R2T","FORT MCDOWELL YAVAPAI NATION","AZ",860208930,713200,1103,1102,0,0,0,0,2554526,2741065,53270151,61399115,"Gambling industries"
"24877","20250213180437NAL0012878515001","2023-01-01","2023-12-31","ATTN INC 401(K) PLAN","2018-01-01","2E3D2G2J2K2F2T3H","ATTN INC","CA",465185752,519100,121,123,25908,119549,245567,252194,25266,4297,2949264,4640464,"Other information services"
"24878","20250213183343NAL0012185667001","2023-01-01","2023-12-31","ASPEN THERAPY 401(K) PLAN","2015-01-01","2A2E2J2K2F2G3D3H2T","ASPEN THERAPY, LLC","OH",464766867,621340,237,242,17028,10370,3062,0,35146,21927,3056539,3663669,"Offices of physical, occupational and speech therapists, and audiologists"
"24879","20250506110732NAL0008914385001","2023-01-01","2023-12-31","EMMI ROTH USA 401(K) PLAN","2000-01-01","2E2F2G2J2K3D3H","EMMI ROTH USA, INC.","WI",391666423,311500,382,425,0,0,0,0,326465,347611,19231759,25497861,"Dairy product manufacturing"
"24880","20250203144051NAL0011638608001","2023-01-01","2023-12-31","DRUMMOND PRESS INC 401(K) PROFIT SHARING PLAN & TRUST","2001-01-01","2A2E2F2G2J2K2S2T3D3H","DRUMMOND PRESS INC","FL",590773377,323100,308,335,0,0,0,54050,116150,107988,7251828,8575035,"Printing and related support activities"
"24881","20250203145725NAL0007076241001","2023-01-01","2023-12-31","ODYSSEY HOUSE LOUISIANA, INC. 401(K) PLAN","2009-01-01","2F2G2J2K2T3D3F","ODYSSEY HOUSE LOUISIANA, INC.","LA",720743677,621420,101,128,0,0,1004,0,0,0,2964468,3879898,"Outpatient mental health and substance abuse centers"
"24882","20250203151141NAL0003262835001","2023-01-01","2023-12-31","COLLEGIATE ACADEMIES 403(B) PLAN","2011-09-01","2L2K2F2G2E2T3D2S","COLLEGIATE ACADEMIES","LA",800601507,611000,718,800,48767,49470,31661,35373,196117,305778,8484268,10961148,"Educational services"
"24883","20250203151212NAL0003262931001","2023-01-01","2023-12-31","QUARTERNORTH ENERGY 401(K) PLAN","2013-11-01","2E2F2G2J2K2T3D","QUARTERNORTH ENERGY LLC","TX",871153411,211120,549,388,0,0,0,0,1582711,754960,81913043,75820827,"Crude petroleum extraction"
"24884","20250203151306NAL0003262979001","2023-01-01","2023-12-31","403(B) THRIFT PLAN OF EXCELTH, INCORPORATED","2014-01-01","2F2G2T3D","EXCELTH, INCORPORATED","LA",721193463,812990,117,138,0,0,0,0,14854,20245,1734965,2271786,"All other personal services"
"24885","20250414110833NAL0001642753001","2023-01-01","2023-12-31","ROGERS TOWERS 401(K) PLAN","1997-07-01","2A2E2F2G2J2K2S2T3D","ROGERS TOWERS, P.A.","FL",591638577,541110,180,186,69661,115273,1102932,703078,81241,74339,40010777,45984467,"Offices of lawyers"
"24886","20250204194143NAL0004699427001","2023-01-01","2023-12-31","FORUS 401(K)","2014-11-01","2A2E2J2K2F2G2R2S2T2X3D","NVN MANAGEMENT, LLC","IL",263068074,561110,741,940,2199,2863,913,1276,57338,85652,3448827,5045710,"Office administrative services"
"24887","20250204215045NAL0004783571001","2023-01-01","2023-12-31","TRAVEL TRADERS HOTELS INC. 401K PLAN","1992-01-01","2E2F2G2J2K3D","TRAVEL TRADERS HOTELS INC","FL",900215106,722515,255,241,0,10658,0,2076,129909,140920,8579413,9920606,"Snack and nonalcoholic beverage bars"
"24888","20250414102800NAL0000710851001","2023-01-01","2023-12-31","LIONEL, LLC RETIREMENT AND SAVINGS PLAN","1986-04-28","2E2F2G2J2K2S2T3D","LIONEL, LLC","NC",133850060,332900,137,127,0,0,0,0,127902,186111,6357732,7107089,"Other fabricated metal product manufacturing"
"24889","20250210141430NAL0017691713001","2023-01-01","2023-12-31","ALVIS, INC. 401(K) PROFIT SHARING PLAN","2007-07-01","2E2F2G2J2K2T3D","ALVIS, INC.","OH",310743167,624100,304,279,0,20956,0,15640,93383,109134,5001286,5718309,"Individual and family services"
"24890","20250316200902NAL0000491491001","2023-01-01","2023-12-31","LYONS MAGNUS EMPLOYEES' RETIREMENT SAVINGS PLAN","1989-10-01","2E2F2G2J2K2S2T3H","LYONS MAGNUS, LLC","CA",822966358,424400,1130,1150,0,0,1401867,1421975,789787,1072982,48075656,49650979,"Grocery and related product merchant wholesalers"
"24891","20250410170439NAL0024643409001","2023-01-01","2023-12-31","NATERA 401(K) PLAN","2007-08-31","2F2G2J2T3D","NATERA","CA",10894487,621510,3632,3986,815098,884538,267646,287349,1401435,1843807,150043392,217011757,"Medical and diagnostic laboratories"
"24892","20250410135141NAL0021625473001","2023-01-01","2023-12-31","BRIDON AMERICAN CORPORATION 401(K) RETIREMENT","2014-11-12","2T2S3D","BRIDON AMERICAN CORPORATION","GA",221671279,332900,258,286,10056,24975,11854,30836,394556,388465,12194957,14183620,"Other fabricated metal product manufacturing"
"24893","20250402213512NAL0015429984001","2023-01-01","2023-12-31","QUANTUM 401(K) PLAN","2008-01-01","2F2T2E2S2G2J2K3D","QUANTUM MECHANICAL SERVICES, INC.","TX",260420561,238220,137,125,0,0,0,0,291115,323273,4390999,5520986,"Plumbing and hvac contractors"
"24894","20250203152020NAL0003713155001","2023-01-01","2023-12-31","SOUTHLAND STEEL FABRICATORS, INC. 401(K) PLAN AND TRUST","2009-02-15","2E2F2G2I2K2T3D3H","SOUTHLAND STEEL FABRICATORS, INC.","LA",721074477,332300,201,389,3951,23021,133538,813042,28983,69608,1947169,3408338,"Architectural and structural metals manufacturing"
"24895","20250203153558NAL0003728771001","2023-01-01","2023-12-31","CCJ & ASSOCIATES, LLC 401(K) PLAN","2001-01-01","2A2E2F2G2J2K2S2T3B3D3H","CCJ & ASSOCIATES, LLC","TX",270681548,453990,149,131,0,16564,0,234048,0,112865,11468531,13290183,"All other miscellaneous store retailers"
"24896","20250203153612NAL0003729347001","2023-01-01","2023-12-31","WEIR GROUP, INC. 401(K) PLAN","1994-10-01","2A2E2F2G2J2K2R2S2T3H","WEIR GROUP, INC.","TX",510331624,333200,3536,3343,163860,269328,100673,165359,3817044,3937447,378347122,417537593,"Industrial machinery manufacturing"
"24897","20250203153843NAL0003282083001","2023-01-01","2023-12-31","INTERCOMMUNITY HEALTH ASSOCIATES, INC. 401(K) PLAN","2008-05-01","2A2E2F2G2J2K2S2T3D","INTERCOMMUNITY HEALTH ASSOCIATES, INC.","CA",680663909,621112,284,456,0,0,0,0,220674,300045,68022179,110846082,"Offices of physicians, mental health specialists"
